abv,brewery,date_added,link,name,num_ratings,rating,style,style_rating
0.054, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-big-reef-porter/199245/,3rd Wave Big Reef Porter,12,2.99,Porter,12.0
0.084, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-bombora/199250/,3rd Wave Bombora,5,3.29,IIPA - Imperial / Double IPA,
0.066, 3rd Wave Brewing Company,11/4/2015,www.ratebeer.com/beer/3rd-wave-bourbon-barrel-aged-belgian-ale/372953/,3rd Wave Bourbon Barrel Aged Belgian Ale,1,2.94,Belgian Ale - Pale / Golden,
0.073, 3rd Wave Brewing Company,11/4/2015,www.ratebeer.com/beer/3rd-wave-burnin39-bines/372951/,3rd Wave Burnin' Bines,1,3.0,Smoked - Rauchbier,
0.066, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-chuckin-pumpkin-ale/199253/,3rd Wave Chuckin Pumpkin Ale,2,3.0,Flavored - Other,
0.052, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-cloudbreak-boysenberry-wheat/199246/,3rd Wave Cloudbreak Boysenberry Wheat,0,,Flavored - Fruit,
0.052, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-dark-wave/199249/,3rd Wave Dark Wave,1,2.86,Weissbier - Dunkelweizen,
0.07, 3rd Wave Brewing Company,1/7/2015,www.ratebeer.com/beer/3rd-wave-dawn-patrol/308908/,3rd Wave Dawn Patrol,3,3.21,Flavored - Other,
0.074, 3rd Wave Brewing Company,5/2/2014,www.ratebeer.com/beer/3rd-wave-dean-b39s-honey-saison/263627/,3rd Wave Dean B's Honey Saison,1,2.86,Saison / Farmhouse / Grisette,
0.066, 3rd Wave Brewing Company,7/21/2014,www.ratebeer.com/beer/3rd-wave-frisco39s-beach/277445/,3rd Wave Frisco's Beach,1,2.76,IPA,
0.052, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-groundswell-milk-stout/199252/,3rd Wave Groundswell Milk Stout,0,,Stout - Milk / Sweet,
0.069, 3rd Wave Brewing Company,8/20/2014,www.ratebeer.com/beer/3rd-wave-hala-kahiki/282749/,3rd Wave Hala Kahiki,1,2.73,Saison / Farmhouse / Grisette,
0.065, 3rd Wave Brewing Company,1/4/2017,www.ratebeer.com/beer/3rd-wave-jack39d-belgian-pumpkin-ale/476955/,3rd Wave Jack'd Belgian Pumpkin Ale,0,,Flavored - Other,
0.052, 3rd Wave Brewing Company,8/15/2014,www.ratebeer.com/beer/3rd-wave-jpa/281903/,3rd Wave JPA,4,3.04,ISA - Session IPA,
0.042, 3rd Wave Brewing Company,9/16/2018,www.ratebeer.com/beer/3rd-wave-juice-box-series-blueberry-black-currant/658315/,3rd Wave Juice Box Series: Blueberry & Black Currant,2,3.16,Berliner Weisse,
0.042, 3rd Wave Brewing Company,9/16/2018,www.ratebeer.com/beer/3rd-wave-juice-box-series-blueberry-blackberry/658313/,3rd Wave Juice Box Series: Blueberry & Blackberry,2,3.19,Berliner Weisse,
0.042, 3rd Wave Brewing Company,3/13/2018,www.ratebeer.com/beer/3rd-wave-juice-box-series-boysenberry/599914/,3rd Wave Juice Box Series: Boysenberry,3,3.37,Berliner Weisse,
0.042, 3rd Wave Brewing Company,9/16/2018,www.ratebeer.com/beer/3rd-wave-juice-box-series-o’greenberry/658300/,3rd Wave Juice Box Series: O’Greenberry,2,3.18,Berliner Weisse,
0.042, 3rd Wave Brewing Company,9/16/2018,www.ratebeer.com/beer/3rd-wave-juice-box-series-raspberry-vanilla-blueberry/658307/,"3rd Wave Juice Box Series: Raspberry, Vanilla, & Blueberry",3,3.22,Berliner Weisse,
0.08, 3rd Wave Brewing Company,3/21/2016,www.ratebeer.com/beer/3rd-wave-kohana-chocolate-cherry-stout/405188/,3rd Wave Kohana Chocolate Cherry Stout,3,3.22,Stout - Imperial,
0.077, 3rd Wave Brewing Company,1/7/2015,www.ratebeer.com/beer/3rd-wave-logsplitter/308909/,3rd Wave Logsplitter,1,2.87,Old Ale,
0.068, 3rd Wave Brewing Company,1/4/2017,www.ratebeer.com/beer/3rd-wave-male39-ana/476957/,3rd Wave Male' Ana,1,3.02,IPA,
0.09, 3rd Wave Brewing Company,11/4/2015,www.ratebeer.com/beer/3rd-wave-north-bay/372955/,3rd Wave North Bay,2,2.9,Sour / Wild Beer,
0.062, 3rd Wave Brewing Company,8/20/2014,www.ratebeer.com/beer/3rd-wave-pipeline/282751/,3rd Wave Pipeline,1,2.71,Dubbel,
0.089, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-sandstorm/199247/,3rd Wave Sandstorm,22,3.24,Tripel,44.0
0.051, 3rd Wave Brewing Company,1/26/2013,www.ratebeer.com/beer/3rd-wave-shorebreak-pale-ale/199244/,3rd Wave Shorebreak Pale Ale,14,2.9,Pale Ale - American / APA,12.0
0.047, 3rd Wave Brewing Company,12/24/2014,www.ratebeer.com/beer/3rd-wave-shoreline/306505/,3rd Wave Shoreline,1,3.04,Cream Ale,
0.058, 3rd Wave Brewing Company,1/4/2017,www.ratebeer.com/beer/3rd-wave-shorething/476958/,3rd Wave ShoreThing,0,,Red Ale / Intl Amber Ale,
0.049, 3rd Wave Brewing Company,12/24/2014,www.ratebeer.com/beer/3rd-wave-something-borrowed-something-brewed/306503/,"3rd Wave Something Borrowed, Something Brewed",0,,Pale Ale - American / APA,
0.055, 3rd Wave Brewing Company,2/20/2015,www.ratebeer.com/beer/3rd-wave-sour-beach/316461/,3rd Wave Sour Beach ,1,2.77,Sour / Wild Beer,
0.076, 3rd Wave Brewing Company,1/26/2015,www.ratebeer.com/beer/3rd-wave-suit-up/312121/,3rd Wave Suit-Up,1,2.84,Saison / Farmhouse / Grisette,
0.06, 3rd Wave Brewing Company,12/24/2014,www.ratebeer.com/beer/3rd-wave-sundancer/306504/,3rd Wave SunDancer,3,3.28,Witbier / Belgian White Ale,
0.049, 3rd Wave Brewing Company,8/15/2014,www.ratebeer.com/beer/3rd-wave-sunset-peach-wheat/281898/,3rd Wave SunSet Peach Wheat,1,2.81,Flavored - Fruit,
0.056, 3rd Wave Brewing Company,3/30/2015,www.ratebeer.com/beer/3rd-wave-tennessee-wild-ale/324076/,3rd Wave Tennessee Wild Ale,3,3.09,Sour / Wild Beer,
0.063, 3rd Wave Brewing Company,8/15/2014,www.ratebeer.com/beer/3rd-wave-wave-ryed39r/281897/,3rd Wave Wave Ryed'r,0,,IPA,
0.043, Argilla Brewing Company,7/12/2014,www.ratebeer.com/beer/argilla-60-schilling-none-the-richer/275794/,Argilla 60 Schilling None the Richer,0,,Scotch Ale / Wee Heavy,
0.065, Argilla Brewing Company,3/20/2015,www.ratebeer.com/beer/argilla-abbaye-rose/322073/,Argilla Abbaye Rose,0,2.81,Belgian Ale - Strong Pale,
0.047, Argilla Brewing Company,8/12/2018,www.ratebeer.com/beer/argilla-acid-jazz-fruited-dry-hopped-sour/647584/,Argilla Acid Jazz Fruited Dry Hopped Sour,1,3.04,Sour / Wild Beer,
0.05, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-amber-ale/174867/,Argilla Amber Ale,2,2.81,Red Ale / Intl Amber Ale,
0.056, Argilla Brewing Company,8/5/2014,www.ratebeer.com/beer/argilla-avenue-brown/280109/,Argilla Avenue Brown,4,2.92,Brown Ale,
0.049, Argilla Brewing Company,6/13/2013,www.ratebeer.com/beer/argilla-avoine/216834/,Argilla Avoine,3,3.09,Saison / Farmhouse / Grisette,
0.047, Argilla Brewing Company,12/22/2012,www.ratebeer.com/beer/argilla-b39s-best-bitter/195722/,Argilla B's Best Bitter,3,2.8,Bitter - Ordinary / Best,
0.065, Argilla Brewing Company,9/2/2016,www.ratebeer.com/beer/argilla-baron-1618/446578/,Argilla Baron 1618,1,3.15,Strong Ale - English,
0.061, Argilla Brewing Company,1/13/2013,www.ratebeer.com/beer/argilla-beerunch-stout/197928/,Argilla BEERunch Stout,3,3.25,Stout,
0.1, Argilla Brewing Company,5/11/2018,www.ratebeer.com/beer/argilla-beerunch-stout-maple-blackberry/617341/,Argilla Beerunch Stout - Maple Blackberry,1,3.13,Stout - Imperial,
0.058, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-belgian-bitter/174873/,Argilla Belgian Bitter,0,,Belgian Ale - Pale / Golden,
0.065, Argilla Brewing Company,12/22/2012,www.ratebeer.com/beer/argilla-belgian-brown/195725/,Argilla Belgian Brown,1,2.83,Brown Ale,
0.092, Argilla Brewing Company,1/13/2013,www.ratebeer.com/beer/argilla-belgian-quad/197930/,Argilla Belgian Quad,3,2.94,Quadrupel / Abt,
0.06, Argilla Brewing Company,9/2/2016,www.ratebeer.com/beer/argilla-belgo-noir/446576/,Argilla Belgo Noir,1,3.06,IPA - Black/Brown/Cascadian Dark,
0.048, Argilla Brewing Company,10/24/2014,www.ratebeer.com/beer/argilla-berry-berry-sneaky/295165/,Argilla Berry Berry Sneaky,1,2.77,Flavored - Fruit,
0.061, Argilla Brewing Company,7/6/2014,www.ratebeer.com/beer/argilla-bicentennial-blues-ipa/274801/,Argilla BiCentennial Blues IPA,1,2.81,IPA,
0.063, Argilla Brewing Company,3/26/2017,www.ratebeer.com/beer/argilla-biere-de-garde/498795/,Argilla Biere de Garde,1,2.77,Bière de Garde / de Mars,
0.068, Argilla Brewing Company,6/1/2012,www.ratebeer.com/beer/argilla-biere-de39-la-warr/175562/,Argilla Biere De' La Warr,1,2.8,IPA,
0.052, Argilla Brewing Company,5/4/2014,www.ratebeer.com/beer/argilla-black-ryeder/263956/,Argilla Black Ryeder,1,2.8,Specialty Grain - Other,
0.062, Argilla Brewing Company,3/20/2015,www.ratebeer.com/beer/argilla-blonde-bock/322077/,Argilla Blonde Bock,1,2.8,Bock- Heller Bock / Maibock,
0.06, Argilla Brewing Company,9/21/2014,www.ratebeer.com/beer/argilla-blonde-on-belgian/288891/,Argilla Blonde on Belgian,4,3.16,Belgian Ale - Pale / Golden,
0.056, Argilla Brewing Company,12/8/2018,www.ratebeer.com/beer/argilla-boogsleys-pumpkin-ale/684219/,Argilla Boogsley's Pumpkin Ale,1,2.96,Flavored - Other,
0.058, Argilla Brewing Company,9/16/2014,www.ratebeer.com/beer/argilla-c3pa/287702/,Argilla C3PA,1,2.76,Pale Ale - American / APA,
0.065, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-citizen-pale-ale/174872/,Argilla Citizen Pale Ale,1,2.93,Pale Ale - American / APA,
0.067, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-citra-ipa/174874/,Argilla Citra IPA,1,2.79,IPA,
0.058, Argilla Brewing Company,12/7/2018,www.ratebeer.com/beer/argilla-clash-stash-23-ne-ipa/684130/,Argilla Clash Stash #23 (NE IPA),1,3.06,IPA - Hazy / NEIPA,
0.067, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-clay-ipa/174877/,Argilla Clay IPA,0,,IPA,
0.045, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-cleason39s-cream-ale/174870/,Argilla Cleason's Cream Ale,4,2.83,Cream Ale,
0.072, Argilla Brewing Company,3/20/2015,www.ratebeer.com/beer/argilla-cocoa-coffee-porter/322085/,Argilla Cocoa Coffee Porter,1,2.93,Porter,
0.055, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-coffee-in-the-rye/174878/,Argilla Coffee In The Rye,0,,Stout,
0.04, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-dark-kent/174879/,Argilla Dark Kent,0,,Mild Ale,
0.068, Argilla Brewing Company,8/12/2018,www.ratebeer.com/beer/argilla-did-you-brew-a-didgeridoo-brew-dude-ipa/647585/,"Argilla Did You Brew a Didgeridoo Brew, Dude IPA",1,2.89,IPA,
0.06, Argilla Brewing Company,6/10/2014,www.ratebeer.com/beer/argilla-double-dry-hopped-centennial/270303/,Argilla Double Dry Hopped Centennial,1,2.84,Pale Ale - American / APA,
0.078, Argilla Brewing Company,3/26/2017,www.ratebeer.com/beer/argilla-double-tuscaloosa/498657/,Argilla Double Tuscaloosa ,2,2.98,IIPA - Imperial / Double IPA,
0.058, Argilla Brewing Company,12/5/2018,www.ratebeer.com/beer/argilla-dregs-of-the-earth/683634/,Argilla Dregs of the Earth,1,3.11,Sour / Wild Beer,
0.07, Argilla Brewing Company,3/20/2015,www.ratebeer.com/beer/argilla-dunkel-lager/322072/,Argilla Dunkel Lager,1,2.93,Dark Lager - Dunkel / Tmavý,
0.052, Argilla Brewing Company,2/21/2013,www.ratebeer.com/beer/argilla-ebony-ivory/202333/,Argilla Ebony & Ivory,2,2.87,Witbier / Belgian White Ale,
0.066, Argilla Brewing Company,12/22/2012,www.ratebeer.com/beer/argilla-esb/195723/,Argilla ESB,3,2.9,Bitter - Premium / Strong / ESB,
0.05, Argilla Brewing Company,9/26/2013,www.ratebeer.com/beer/argilla-family-tree/230519/,Argilla Family Tree,1,2.8,Bitter - Premium / Strong / ESB,
0.087, Argilla Brewing Company,2/28/2016,www.ratebeer.com/beer/argilla-flute-luplin/399220/,Argilla Flute Luplin,2,3.12,IPA,
0.07, Argilla Brewing Company,1/13/2013,www.ratebeer.com/beer/argilla-flux-hopacitor/197926/,Argilla Flux Hopacitor,2,2.85,IPA,
0.06, Argilla Brewing Company,5/11/2018,www.ratebeer.com/beer/argilla-fourberry-one/617346/,Argilla Fourberry One,1,2.98,Sour / Wild Beer,
0.06, Argilla Brewing Company,2/26/2015,www.ratebeer.com/beer/argilla-galaxy-pale/317374/,Argilla Galaxy Pale,3,3.03,Pale Ale - American / APA,
0.047, Argilla Brewing Company,7/11/2014,www.ratebeer.com/beer/argilla-galaxy-session/275632/,Argilla Galaxy Session,1,2.9,Pale Ale - American / APA,
0.045, Argilla Brewing Company,5/11/2018,www.ratebeer.com/beer/argilla-gloria39s-gose/617344/,Argilla Gloria's Gose,1,3.02,Gose,
0.05, Argilla Brewing Company,5/9/2014,www.ratebeer.com/beer/argilla-golden-goldings/264624/,Argilla Golden Goldings,3,2.71,Blonde Ale / Golden Ale,
0.085, Argilla Brewing Company,3/26/2017,www.ratebeer.com/beer/argilla-grizzly-adams-did-have-a-beer39d/498671/,Argilla Grizzly Adams Did Have a Beer'd,1,3.11,BarleyWine / WheatWine / RyeWine,
0.106, Argilla Brewing Company,5/11/2018,www.ratebeer.com/beer/argilla-grizzly-adams-did-have-a-beer39d-barrel-aged/617323/,Argilla Grizzly Adams Did Have a Beer'd - Barrel Aged,1,3.02,BarleyWine / WheatWine / RyeWine,
0.06, Argilla Brewing Company,2/25/2015,www.ratebeer.com/beer/argilla-happy-house/317238/,Argilla Happy House,2,2.97,Pale Ale - American / APA,
0.082, Argilla Brewing Company,10/24/2013,www.ratebeer.com/beer/argilla-helvus/234785/,Argilla Helvus,0,,Belgian Ale - Strong Pale,
0.068, Argilla Brewing Company,12/22/2012,www.ratebeer.com/beer/argilla-hopicana/195724/,Argilla Hopicana,3,2.96,IPA - Black/Brown/Cascadian Dark,
0.072, Argilla Brewing Company,12/4/2016,www.ratebeer.com/beer/argilla-i-like-some-coffee-with-my-barley-green/469893/,Argilla I Like Some Coffee with My Barley & Green,1,3.06,IPA,
0.07, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-ipa/174869/,Argilla IPA,2,2.95,IPA,
0.058, Argilla Brewing Company,9/16/2014,www.ratebeer.com/beer/argilla-jabba-the-hop/287703/,Argilla Jabba the Hop,1,2.81,Pale Ale - American / APA,
0.092, Argilla Brewing Company,3/20/2015,www.ratebeer.com/beer/argilla-jack-tripel/322069/,Argilla Jack Tripel,1,2.86,Tripel,
0.05, Argilla Brewing Company,10/24/2013,www.ratebeer.com/beer/argilla-james/234788/,Argilla James,0,,Belgian Ale - Pale / Golden,
0.058, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-james-brown-porter/174871/,Argilla James Brown Porter,2,2.87,Porter,
0.05, Argilla Brewing Company,10/24/2013,www.ratebeer.com/beer/argilla-juice-de-wit/234791/,Argilla Juice De Wit,1,2.98,Witbier / Belgian White Ale,
0.05, Argilla Brewing Company,2/25/2015,www.ratebeer.com/beer/argilla-kirkolsch/317315/,Argilla Kirkolsch,3,2.74,Kölsch / Kölsch-Style,
0.035, Argilla Brewing Company,8/17/2014,www.ratebeer.com/beer/argilla-last-of-the-mohicans/282171/,Argilla Last of the Mohicans,1,2.8,ISA - Session IPA,
0.06, Argilla Brewing Company,3/20/2016,www.ratebeer.com/beer/argilla-meeting-house-pale-ale/404837/,Argilla Meeting House Pale Ale,1,2.98,Pale Ale - American / APA,
0.077, Argilla Brewing Company,12/4/2016,www.ratebeer.com/beer/argilla-noel-de-walloon/469900/,Argilla Noel de Walloon,1,3.02,Flavored - Other,
0.053, Argilla Brewing Company,5/9/2014,www.ratebeer.com/beer/argilla-nook-n39-grainies/264622/,Argilla Nook n' Grainies,1,2.84,Pale Ale - American / APA,
0.051, Argilla Brewing Company,8/19/2014,www.ratebeer.com/beer/argilla-nugget-saison/282493/,Argilla Nugget Saison,1,2.76,Saison / Farmhouse / Grisette,
0.052, Argilla Brewing Company,8/5/2014,www.ratebeer.com/beer/argilla-pacific-jade-pale-ale/280107/,Argilla Pacific Jade Pale Ale,1,2.81,Pale Ale - American / APA,
0.051, Argilla Brewing Company,2/25/2015,www.ratebeer.com/beer/argilla-patent-porter/317314/,Argilla Patent Porter,4,2.94,Porter,
0.084, Argilla Brewing Company,1/13/2013,www.ratebeer.com/beer/argilla-pete-aye-the-peat/197925/,"Argilla Pete, Aye the Peat",3,3.03,Scotch Ale / Wee Heavy,
0.07, Argilla Brewing Company,5/11/2018,www.ratebeer.com/beer/argilla-pleasure-palatte/617348/,Argilla Pleasure Palatte,2,3.12,IPA,
0.11, Argilla Brewing Company,12/7/2018,www.ratebeer.com/beer/argilla-plume-fieg/684144/,Argilla Plume & Fieg,1,3.02,Quadrupel / Abt,
0.058, Argilla Brewing Company,12/7/2018,www.ratebeer.com/beer/argilla-proximity-pale-ale/684152/,Argilla Proximity Pale Ale,1,3.0,Pale Ale - American / APA,
0.045, Argilla Brewing Company,8/12/2018,www.ratebeer.com/beer/argilla-raspberry-whipped-fruited-sour/647580/,Argilla Raspberry Whipped Fruited Sour,1,3.0,Sour / Wild Beer,
0.055, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-rye-stout/174868/,Argilla Rye Stout,2,2.68,Stout,
0.047, Argilla Brewing Company,8/5/2014,www.ratebeer.com/beer/argilla-session-pale-ale/280108/,Argilla Session Pale Ale,3,3.02,Pale Ale - American / APA,
0.052, Argilla Brewing Company,9/26/2013,www.ratebeer.com/beer/argilla-simpale/230518/,Argilla Simpale,1,2.87,Pale Ale - American / APA,
0.055, Argilla Brewing Company,2/28/2016,www.ratebeer.com/beer/argilla-sin-city/399231/,Argilla Sin City,2,3.14,Stout,
0.07, Argilla Brewing Company,2/16/2015,www.ratebeer.com/beer/argilla-sin-city-joe/315660/,Argilla Sin City Joe,3,3.01,Stout,
0.045, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-spring-wheat/174875/,Argilla Spring Wheat,0,,Wheat Ale,
0.045, Argilla Brewing Company,5/24/2012,www.ratebeer.com/beer/argilla-stargazer-wheat/174881/,Argilla Stargazer Wheat,0,,Wheat Ale,
0.087, Argilla Brewing Company,3/26/2017,www.ratebeer.com/beer/argilla-tangarillo-39till-they39re-sore/498666/,Argilla Tangarillo 'till They're Sore,1,3.11,Belgian Ale - Strong Pale,
0.043, Argilla Brewing Company,3/20/2015,www.ratebeer.com/beer/argilla-tchimney-red/322074/,Argilla Tchimney Red,1,2.8,Red Ale / Intl Amber Ale,
0.061, Argilla Brewing Company,9/16/2014,www.ratebeer.com/beer/argilla-the-falconer/287695/,Argilla The Falconer,1,2.79,IPA,
0.051, Argilla Brewing Company,2/21/2013,www.ratebeer.com/beer/argilla-the-smoke-gets-in-your-weizen/202334/,Argilla The Smoke Gets In Your Weizen,1,2.84,Smoked - Rauchbier,
0.05, Argilla Brewing Company,12/8/2018,www.ratebeer.com/beer/argilla-traditional-jazz/684216/,Argilla Traditional Jazz,1,3.04,Sour / Wild Beer,
0.062, Argilla Brewing Company,8/12/2018,www.ratebeer.com/beer/argilla-uncle-albert-admiral-nelson/647582/,Argilla Uncle Albert / Admiral Nelson,1,3.04,IPA,
0.055, Argilla Brewing Company,2/28/2016,www.ratebeer.com/beer/argilla-wavy-grainy/399222/,Argilla Wavy Grainy,3,3.09,Red Ale / Intl Amber Ale,
0.047, Argilla Brewing Company,8/5/2014,www.ratebeer.com/beer/argilla-wee-laddie/280111/,Argilla Wee Laddie,2,2.73,Scottish Ale,
0.05, Argilla Brewing Company,10/24/2013,www.ratebeer.com/beer/argilla-yorkshire-pale/234789/,Argilla Yorkshire Pale,0,,Pale Ale - English,
0.085, Argilla Brewing Company,12/16/2012,www.ratebeer.com/beer/argilla-zossimov/195171/,Argilla Zossimov,0,,Stout - Imperial,
0.058, Beach Nomad Brews,8/24/2018,www.ratebeer.com/beer/chupa-gluten-free-pale-ale/651110/,CHUPA! Gluten Free Pale Ale,0,,Pale Lager - North Am. / Light,
0.053, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-bellevue-blonde/457858/,Bellefonte Bellevue Blonde,0,,Belgian Ale - Pale / Golden,
0.102, Bellefonte Brewing Company,12/5/2018,www.ratebeer.com/beer/bellefonte-claymonster/683626/,Bellefonte Claymonster,1,3.0,Quadrupel / Abt,
0.1, Bellefonte Brewing Company,11/12/2016,www.ratebeer.com/beer/bellefonte-dirty-side/463729/,Bellefonte Dirty Side,1,3.02,Strong Ale - American,
0.068, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-fox-point-rye-ipa/457861/,Bellefonte Fox Point Rye IPA,0,,IPA,
0.068, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-grapefruit-rye-ipa/457853/,Bellefonte Grapefruit Rye IPA,0,,IPA,
0.065, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-hard-time-hefewiezen/457855/,Bellefonte Hard Time Hefewiezen,0,,Weissbier - Hefeweizen,
0.05, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-high-wired-coffee-stout/457865/,Bellefonte High & Wired Coffee Stout,0,,Stout,
0.045, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-kiamensi-kolsh/457854/,Bellefonte Kiamensi Kolsh,0,,Kölsch / Kölsch-Style,
0.07, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-kush-india-brown-ale/457863/,Bellefonte Kush India Brown Ale,1,3.15,Brown Ale,
0.06, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-orange-street-ale/457859/,Bellefonte Orange Street Ale,1,3.19,Flavored - Fruit,
0.057, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-penny-hill-porter/457866/,Bellefonte Penny Hill Porter,1,3.09,Porter,
0.069, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-presidential-ipa/457862/,Bellefonte Presidential IPA,0,,IPA,
0.065, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-saison-du-bellefonte/457856/,Bellefonte Saison du Bellefonte,1,3.11,Saison / Farmhouse / Grisette,
0.05, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-seven-stacks-rye-stout/457868/,Bellefonte Seven Stacks Rye Stout,1,3.11,Stout,
0.05, Bellefonte Brewing Company,11/12/2016,www.ratebeer.com/beer/bellefonte-seven-stacks-rye-stout-oak-aged/463786/,Bellefonte Seven Stacks Rye Stout - Oak Aged,1,2.94,Stout,
0.05, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-summer-session-ipa/457860/,Bellefonte Summer Session IPA,0,,ISA - Session IPA,
0.065, Bellefonte Brewing Company,10/18/2016,www.ratebeer.com/beer/bellefonte-tarte-saison/457857/,Bellefonte Tarte Saison,1,3.04,Saison / Farmhouse / Grisette,
